Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Mercedes, A Class,2019.0,4.0,1000,Semi-Auto,Petrol,115359
Skoda, Superb,2019.0,1.5,7179,Automatic,Petrol,19000
Ford, Fiesta,2017.0,1.1,16812,Manual,Petrol,9050
Ford, Puma,2019.0,1.0,309,Manual,Petrol,22000
Skoda, Yeti Outdoor,2015.0,2.0,28039,Manual,Diesel,10550
Audi,A5,2017.0,2.0,45029,Semi-Auto,Diesel,19225
Toyota, Aygo,2018.0,1.0,12780,Manual,Petrol,7950
Mercedes, C Class,2016.0,2.1,26413,Semi-Auto,Diesel,18990
Toyota, Yaris,2014.0,1.3,49374,Manual,Petrol,5998
Audi,A6,2019.0,3.0,7076,Semi-Auto,Diesel,44990
Ford, Fiesta,2017.0,1.2,6213,Manual,Petrol,9298
Mercedes, C Class,2019.0,4.0,500,Automatic,Petrol,63495
Audi,A4,2015.0,2.0,69000,Manual,Diesel,10475
Ford, Fiesta,2018.0,1.5,27533,Manual,Diesel,9998
Hyundai, Tucson,2016.0,1.7,26677,Manual,Diesel,13498
Skoda, Scala,2020.0,1.0,4500,Manual,Petrol,17990
Mercedes, C Class,2019.0,2.0,2584,Semi-Auto,Petrol,28480
Vauxhall, Mokka X,2017.0,1.6,23428,Manual,Diesel,12000
Volkswagen, Polo,2019.0,1.0,4750,Manual,Petrol,15965
Ford, Fiesta,2017.0,1.0,9477,Manual,Petrol,11200
Mercedes, A Class,2017.0,2.1,20932,Semi-Auto,Diesel,15975
Volkswagen, Polo,2019.0,1.0,3821,Manual,Petrol,16649
Audi,A5,2015.0,2.0,33920,Semi-Auto,Petrol,17950
BMW,1 Series,2013.0,3.0,72000,Manual,Petrol,11497
Mercedes, A Class,2017.0,1.6,24000,Manual,Petrol,17500
Mercedes, GLA Class,2016.0,2.1,30142,Semi-Auto,Diesel,18750
BMW,1 Series,2017.0,3.0,24965,Semi-Auto,Petrol,21980
Audi,Q3,2019.0,1.5,500,Manual,Petrol,25200
Mercedes, B Class,2017.0,1.5,8830,Semi-Auto,Diesel,15770
Ford, EcoSport,2014.0,1.5,16323,Manual,Diesel,8000
Audi,A3,2017.0,1.4,24000,Manual,Petrol,18495
Ford, Focus,2019.0,1.5,14151,Manual,Petrol,16500
Volkswagen, Polo,2017.0,1.0,22785,Manual,Petrol,9998
Vauxhall, Corsa,2016.0,1.2,54144,Manual,Diesel,6299
Audi,Q3,2019.0,2.0,5454,Semi-Auto,Petrol,38995
Volkswagen, Polo,2018.0,1.0,7257,Manual,Petrol,15495
BMW,3 Series,2017.0,2.0,13350,Semi-Auto,Petrol,17980
Hyundai, Tucson,2016.0,2.0,38340,Automatic,Diesel,16250
Mercedes, GLC Class,2019.0,4.0,1998,Semi-Auto,Petrol,74980
Ford, B-MAX,2014.0,1.0,32505,Manual,Petrol,7599
Ford, Fiesta,2017.0,1.6,27727,Manual,Petrol,11299
Volkswagen, Golf,2019.0,1.6,12523,Manual,Diesel,14690
Mercedes, A Class,2017.0,1.5,24105,Manual,Diesel,15799
Toyota, Auris,2017.0,1.8,29850,Automatic,Hybrid,16791
Mercedes, GLE Class,2019.0,3.0,2005,Automatic,Diesel,55885
Mercedes, B Class,2019.0,2.0,8623,Semi-Auto,Diesel,26999
Ford, S-MAX,2016.0,2.0,29156,Automatic,Diesel,16450
BMW,M5,2014.0,4.4,55241,Automatic,Petrol,23490
Mercedes, A Class,2019.0,2.0,9060,Semi-Auto,Diesel,22780
Toyota,RAV4,2013.0,2.2,63808,Manual,Diesel,9991
BMW,3 Series,2009.0,2.0,47125,Manual,Diesel,5995
Ford, Fiesta,2019.0,1.5,8000,Manual,Diesel,12798
BMW,X7,2019.0,3.0,9811,Automatic,Diesel,62850
Ford, S-MAX,2017.0,2.0,34314,Manual,Diesel,16900
Audi,A4,2019.0,2.0,4426,Automatic,Diesel,24400
Vauxhall, Corsa,2013.0,1.2,51000,Manual,Petrol,4095
BMW,1 Series,2016.0,3.0,24299,Automatic,Petrol,17500
Mercedes, S Class,2019.0,3.0,7125,Automatic,Diesel,57890
BMW,1 Series,2013.0,2.0,66621,Manual,Petrol,11450
Hyundai, Kona,2019.0,1.0,5630,Manual,Petrol,15498
Vauxhall, Astra,2018.0,1.6,30154,Manual,Diesel,12291
BMW,3 Series,2017.0,2.0,27232,Automatic,Other,18400
BMW,X3,2019.0,2.0,4726,Automatic,Diesel,31449
Audi,Q3,2016.0,2.0,63938,Semi-Auto,Diesel,16450
Volkswagen, Scirocco,2016.0,1.4,14772,Manual,Petrol,13268
Skoda, Yeti Outdoor,2017.0,1.2,38881,Semi-Auto,Petrol,12995
Hyundai,I10,2016.0,1.2,2650,Semi-Auto,Petrol,9495
Volkswagen, Golf,2019.0,1.0,9078,Manual,Petrol,16491
BMW,5 Series,2020.0,2.0,1175,Semi-Auto,Diesel,33980
Vauxhall, Astra,2016.0,1.6,42838,Manual,Diesel,8280
BMW,1 Series,2016.0,2.0,54008,Manual,Diesel,11200
Vauxhall, Mokka X,2019.0,1.4,8000,Manual,Petrol,14995
Ford, Focus,2018.0,1.0,20827,Manual,Petrol,11689
Audi,Q3,2019.0,2.0,6000,Automatic,Petrol,32467
Skoda, Scala,2020.0,1.5,1000,Semi-Auto,Petrol,19999
BMW,1 Series,2015.0,2.0,74000,Manual,Diesel,8990
Audi,A4,2016.0,2.0,37655,Manual,Diesel,16000
Volkswagen, CC,2013.0,2.0,62541,Manual,Diesel,7820
Audi,Q2,2017.0,2.0,7325,Automatic,Diesel,22950
Mercedes, C Class,2018.0,1.5,8090,Automatic,Petrol,21695
BMW,X2,2019.0,2.0,8550,Semi-Auto,Diesel,28499
Audi, TT,2016.0,1.8,20000,Manual,Petrol,17690
Mercedes, C Class,2016.0,2.1,54000,Automatic,Diesel,18800
Hyundai, Kona,2018.0,1.0,11458,Manual,Petrol,12998
Mercedes, A Class,2019.0,1.5,10371,Semi-Auto,Diesel,20480
Skoda, Fabia,2013.0,1.2,48666,Manual,Diesel,6495
Vauxhall, Astra,2017.0,1.4,37180,Manual,Petrol,9500
Audi,A3,2017.0,2.0,38300,Automatic,Petrol,27490
Skoda, Citigo,2017.0,1.0,3342,Manual,Petrol,7895
BMW,3 Series,2019.0,2.0,4238,Semi-Auto,Diesel,25842
Ford, Focus,2019.0,1,824,Manual,Petrol," 18,960"
Volkswagen, Tiguan,2017.0,2.0,36566,Manual,Diesel,16495
Mercedes, CL Class,2014.0,1.8,30110,Manual,Diesel,15830
Hyundai, Tucson,2017.0,1.7,30806,Manual,Diesel,12800
Ford, Focus,2019.0,1.0,17998,Manual,Petrol,16798
Ford, Fiesta,2018.0,1.0,32366,Automatic,Petrol,12999
Mercedes, C Class,2018.0,2.0,11773,Semi-Auto,Petrol,20490
Mercedes, CLS Class,2017.0,2.1,46943,Semi-Auto,Diesel,19799
Mercedes, C Class,2015.0,2.1,25758,Automatic,Hybrid,17299
BMW,5 Series,2019.0,2.0,1500,Semi-Auto,Petrol,29480
Ford, Fiesta,2016.0,1.5,54184,Manual,Diesel,7290
Audi,A1,2015.0,1.6,69888,Manual,Diesel,8554
Skoda, Kamiq,2019.0,1.5,2814,Semi-Auto,Petrol,20991
Ford, Ka+,2020.0,0.0,2000,Manual,Petrol,11999
Volkswagen, Polo,2017.0,1.0,24000,Manual,Petrol,9100
Hyundai, Tucson,2017.0,1.7,25895,Manual,Diesel,13745
Toyota, Yaris,2018.0,1.5,20559,Manual,Petrol,9950
Ford, EcoSport,2018.0,1.0,34664,Manual,Petrol,12999
Mercedes, C Class,2019.0,1.5,14184,Semi-Auto,Petrol,20299
Audi,A5,2015.0,2.0,94690,Manual,Diesel,10795
Hyundai,I30,2016.0,1.4,26225,Manual,Petrol,8998
Volkswagen, T-Roc,2020.0,1.6,5120,Manual,Diesel,21995
Volkswagen, Polo,2015.0,1.2,35786,Manual,Petrol,9399
Vauxhall, Mokka,2015.0,1.6,22628,Manual,Petrol,7990
Mercedes, SL CLASS,2016.0,0.0,26955,Automatic,Diesel,16500
Volkswagen, Golf,2018.0,1.5,12406,Manual,Petrol,15990
Toyota, Aygo,2017.0,1.0,8606,Manual,Petrol,8210
Volkswagen, CC,2014.0,2.0,50400,Manual,Diesel,10500
Volkswagen, Golf,2014.0,2.0,25000,Manual,Diesel,13791
Audi,Q5,2015.0,3.0,62253,Semi-Auto,Diesel,21965
Ford, Kuga,2018.0,1.5,16026,Manual,Diesel,14450
Vauxhall, Viva,2015.0,1.0,37962,Manual,Petrol,5499
BMW,3 Series,2018.0,2.0,25127,Automatic,Diesel,18899
Volkswagen, Golf,2018.0,1.0,33219,Semi-Auto,Petrol,13975
Vauxhall, Mokka X,2018.0,1.4,32011,Manual,Petrol,11990
Audi,A3,2015.0,1.8,9545,Semi-Auto,Petrol,18298
Volkswagen, Golf,2016.0,1.4,17430,Manual,Petrol,12199
Toyota, Aygo,2017.0,1.0,10529,Manual,Petrol,6995
Hyundai, Tucson,2019.0,1.6,8574,Manual,Diesel,22491
Ford, Focus,2018.0,1.0,16165,Manual,Petrol,12900
Vauxhall, Crossland X,2019.0,1.2,5470,Manual,Petrol,13498
Audi,A7,2016.0,3.0,27386,Semi-Auto,Diesel,19990
Volkswagen, Polo,2020.0,1.0,1770,Manual,Petrol,14583
Vauxhall, Mokka,2015.0,1.4,46311,Manual,Petrol,7998
Volkswagen, Up,2017.0,1.0,8520,Manual,Petrol,6980
BMW,2 Series,2019.0,1.5,10,Manual,Petrol,20450
Volkswagen, Tiguan,2017.0,2.0,23014,Semi-Auto,Diesel,24390
Volkswagen, Scirocco,2016.0,2.0,21641,Manual,Diesel,13480
Audi,Q2,2016.0,1.4,26906,Semi-Auto,Petrol,19490
Volkswagen, Golf,2019.0,1.5,10692,Manual,Petrol,17498
Toyota, Auris,2016.0,1.8,26465,Automatic,Hybrid,12491
Vauxhall, Grandland X,2018.0,1.5,16578,Manual,Diesel,16000
Ford, Fiesta,2018.0,1.0,16646,Manual,Petrol,10700
BMW,6 Series,2012.0,3.0,50319,Automatic,Diesel,12970
Ford, EcoSport,2017.0,1.5,22141,Manual,Diesel,9500
Audi,A4,2019.0,2.0,17790,Semi-Auto,Diesel,27160
BMW,X3,2017.0,3.0,22800,Automatic,Diesel,28988
BMW,1 Series,2017.0,2.0,23000,Automatic,Diesel,16990
Volkswagen, Golf,2017.0,1.6,24828,Manual,Diesel,14400
Skoda, Fabia,2020.0,1.0,10,Manual,Petrol,13990
Mercedes, E Class,2019.0,2.0,9755,Automatic,Diesel,25890
BMW,X5,2014.0,3.0,38000,Automatic,Diesel,20490
Audi,A3,2016.0,2.0,41047,Manual,Diesel,15000
Vauxhall, Astra,2017.0,1.4,15669,Manual,Petrol,11195
Vauxhall, Astra,2016.0,1.4,29123,Manual,Petrol,9495
Vauxhall, Combo Life,2019.0,1.2,849,Manual,Petrol,15000
Toyota, Corolla,2019.0,2.0,9781,Automatic,Hybrid,22790
Toyota, Yaris,2018.0,1.5,21403,Manual,Petrol,9895
Audi,Q3,2019.0,2.0,5000,Semi-Auto,Petrol,31990
Vauxhall, Corsa,2014.0,1.2,41000,Manual,Petrol,5495
Vauxhall, Mokka,2013.0,1.7,31939,Manual,Diesel,8195
Volkswagen, Arteon,2018.0,2.0,9288,Automatic,Diesel,23700
Volkswagen, Polo,2018.0,1.0,20055,Manual,Petrol,12999
Vauxhall, GTC,2015.0,1.4,29188,Manual,Petrol,8927
Mercedes, GL Class,2014.0,2.1,35598,Automatic,Diesel,16499
BMW,4 Series,2017.0,3.0,10,Automatic,Petrol,41990
Volkswagen, Up,2019.0,1.0,762,Manual,Petrol,9490
BMW,3 Series,2016.0,2.0,18271,Manual,Petrol,14596
Vauxhall, Crossland X,2019.0,1.2,16173,Automatic,Petrol,13494
Volkswagen, T-Roc,2019.0,1.6,5,Manual,Diesel,21498
Ford, Fiesta,2016.0,1.2,25320,Manual,Petrol,8489
Volkswagen, Polo,2016.0,1.4,37206,Manual,Petrol,10300
Audi,A3,2015.0,1.6,27376,Manual,Diesel,14278
Audi,A6,2016.0,2.0,48063,Semi-Auto,Diesel,16600
Ford, Fiesta,2016.0,1.2,10864,Manual,Petrol,8950
Vauxhall, Insignia,2019.0,2.0,15040,Automatic,Diesel,16999
Ford, Fiesta,2015.0,1.0,28065,Manual,Petrol,7800
Mercedes, GLE Class,2016.0,3.0,30814,Automatic,Diesel,26550
Skoda, Superb,2019.0,2.0,136,Semi-Auto,Diesel,23495
Vauxhall, Astra,2016.0,1.6,54000,Manual,Diesel,8799
Mercedes, A Class,2020.0,2.0,9,Semi-Auto,Diesel,26980
Ford, Focus,2014.0,2.0,44537,Manual,Petrol,10999
BMW,3 Series,2019.0,2.0,1489,Semi-Auto,Petrol,23980
Hyundai,I20,2016.0,1.2,15053,Manual,Petrol,9450
Audi,A6,2019.0,2.0,9000,Semi-Auto,Diesel,34990
Ford, Fiesta,2014.0,1.0,45782,Manual,Petrol,7499
Hyundai, Tucson,2019.0,1.6,13725,Manual,Petrol,15792
Mercedes, E Class,2019.0,2.0,14242,Semi-Auto,Diesel,24749
Hyundai, Tucson,2017.0,1.7,27000,Manual,Diesel,15395
Toyota, Yaris,2018.0,1.5,22750,Manual,Petrol,10000
Volkswagen, Golf,2016.0,2.0,19425,Semi-Auto,Petrol,18400
Hyundai,I10,2018.0,1.0,10858,Manual,Petrol,7400
Ford, Fiesta,2019.0,1.0,12500,Manual,Petrol,15000
Toyota, C-HR,2018.0,1.8,16809,Automatic,Hybrid,23500
Vauxhall, Mokka X,2019.0,1.4,13000,Manual,Petrol,12995
Mercedes, C Class,2019.0,2.0,15838,Semi-Auto,Diesel,24498
Skoda, Fabia,2016.0,1.0,47825,Manual,Petrol,5297
Ford, Focus,2016.0,2.0,57420,Manual,Diesel,11695
Vauxhall, Astra,2017.0,1.0,26609,Manual,Petrol,9300
BMW,4 Series,2018.0,2.0,10146,Semi-Auto,Diesel,21980
Skoda, Octavia,2019.0,1.6,11739,Manual,Diesel,13998
Hyundai, Tucson,2017.0,1.6,25915,Other,Petrol,16995
Ford, Fiesta,2017.0,1.0,19610,Manual,Petrol,9850
BMW,1 Series,2013.0,1.6,68000,Manual,Petrol,6990
Ford, Fiesta,2017.0,1.0,16498,Manual,Petrol,10850
Ford, Fiesta,2017.0,1.1,17027,Manual,Petrol,9350
Volkswagen, Tiguan,2017.0,2.0,25135,Semi-Auto,Diesel,18495
Mercedes, B Class,2017.0,1.5,14856,Manual,Diesel,13899
Ford, Ka+,2018.0,1.2,8371,Manual,Petrol,9500
BMW,X7,2019.0,3.0,5000,Semi-Auto,Diesel,68720
Volkswagen, Passat,2017.0,2.0,30051,Manual,Diesel,13000
BMW,X5,2019.0,3.0,10923,Automatic,Diesel,45840
Ford, B-MAX,2016.0,1.6,17900,Semi-Auto,Petrol,9995
Hyundai, Tucson,2017.0,1.7,10726,Manual,Diesel,13000
Ford, Kuga,2017.0,2.0,26685,Manual,Diesel,16000
Ford, Fiesta,2015.0,1.6,24000,Manual,Petrol,7495
Vauxhall, Viva,2017.0,1.0,19083,Semi-Auto,Petrol,7250
Vauxhall, Corsa,2019.0,1.4,7441,Manual,Petrol,8350
Vauxhall, Crossland X,2017.0,1.6,30000,Manual,Diesel,11738
Ford, Kuga,2019.0,1.5,3463,Manual,Petrol,20000
Mercedes, CL Class,2015.0,2.1,51168,Automatic,Diesel,14340
BMW,5 Series,2019.0,3.0,8027,Semi-Auto,Diesel,36750
BMW,M4,2020.0,3.0,6,Semi-Auto,Petrol,45990
Skoda, Octavia,2017.0,1.6,18328,Manual,Diesel,11490
Vauxhall, Mokka,2015.0,1.6,48964,Manual,Petrol,8495
Ford, B-MAX,2017.0,1.6,37120,Semi-Auto,Petrol,8998
Vauxhall, Corsa,2013.0,1.4,56199,Manual,Petrol,4191
Skoda, Octavia,2017.0,2.0,29637,Semi-Auto,Diesel,15495
BMW,3 Series,2019.0,2.0,5996,Manual,Diesel,23990
Ford, Kuga,2017.0,2.0,19799,Semi-Auto,Diesel,18800
Vauxhall, Corsa,2015.0,1.0,35816,Manual,Petrol,7000
Vauxhall, Grandland X,2019.0,1.2,22327,Manual,Petrol,15970
Mercedes, B Class,2018.0,1.5,679,Manual,Diesel,15980
Mercedes, C Class,2017.0,2.0,16212,Semi-Auto,Petrol,25402
Skoda, Scala,2019.0,1.6,2000,Manual,Diesel,17995
BMW,3 Series,2018.0,2.0,8850,Automatic,Diesel,22482
Mercedes, C Class,2019.0,2.0,1873,Automatic,Diesel,31980
Audi,A4,2017.0,2.0,19068,Semi-Auto,Diesel,22991
BMW,X1,2017.0,2.0,25683,Automatic,Diesel,18500
Audi,A1,2016.0,1.6,37008,Manual,Diesel,9500
Vauxhall, Mokka X,2017.0,1.6,61032,Manual,Diesel,8998
BMW,3 Series,2019.0,2.0,103,Semi-Auto,Diesel,32420
Vauxhall, Insignia,2018.0,2.0,23658,Manual,Diesel,15995
Volkswagen, Polo,2017.0,1.2,28208,Automatic,Petrol,11410
Ford, Fiesta,2018.0,1.0,3973,Manual,Petrol,15000
Volkswagen, Golf,2015.0,2.0,68483,Manual,Petrol,16490
Toyota, Yaris,2016.0,1.3,17660,Manual,Petrol,9995
Ford, EcoSport,2015.0,1.5,23912,Manual,Petrol,7700
Mercedes, CLS Class,2018.0,2.9,17663,Automatic,Diesel,31026
Skoda, Fabia,2017.0,1.2,7130,Manual,Petrol,8567
Ford, Fiesta,2018.0,1.0,20860,Manual,Petrol,9880
BMW,1 Series,2017.0,2.0,17760,Automatic,Diesel,19888
Mercedes, C Class,2016.0,2.1,18500,Automatic,Diesel,17491
Vauxhall, Corsa,2018.0,1.4,16077,Manual,Petrol,9495
Mercedes, A Class,2013.0,1.5,70243,Manual,Diesel,8699
Volkswagen, Polo,2015.0,1.2,35478,Automatic,Petrol,9000
Skoda, Octavia,2019.0,2.0,8662,Manual,Petrol,19940
Volkswagen, Caddy Life,2020.0,2.0,1724,Manual,Diesel,16995
Ford, Fiesta,2015.0,1.0,19505,Manual,Petrol,6998
Volkswagen, Polo,2017.0,1.0,29562,Manual,Petrol,8491
Ford, C-MAX,2019.0,1.0,5759,Manual,Petrol,14299
Ford, Fiesta,2018.0,1.0,12317,Manual,Petrol,13994
Volkswagen, Polo,2016.0,1.2,13910,Manual,Petrol,10495
Mercedes, GLA Class,2017.0,2.1,15368,Semi-Auto,Diesel,20799
Audi,A3,2017.0,1.5,15361,Semi-Auto,Petrol,19669
Ford, Kuga,2018.0,2.0,23995,Semi-Auto,Diesel,17401
Mercedes, E Class,2017.0,2.0,60223,Automatic,Diesel,16800
BMW,2 Series,2015.0,2.0,27562,Manual,Diesel,10706
BMW,2 Series,2018.0,2.0,18000,Semi-Auto,Diesel,20995
Volkswagen, Up,2019.0,1.0,10,Manual,Petrol,9890
Hyundai, Kona,2018.0,1.0,7369,Manual,Petrol,12910
Ford, Kuga,2017.0,1.5,6829,Automatic,Petrol,14998
Volkswagen, T-Roc,2019.0,2.0,4562,Automatic,Diesel,26883
Vauxhall, Viva,2018.0,1.0,7393,Semi-Auto,Petrol,8000
Mercedes, A Class,2016.0,1.6,18749,Manual,Petrol,15799
Vauxhall, Corsa,2019.0,1.4,10981,Manual,Petrol,10498
Mercedes, S Class,2019.0,2.9,12139,Automatic,Diesel,52500
Volkswagen, Touareg,2019.0,3.0,5878,Semi-Auto,Diesel,41286
Volkswagen, Golf,2019.0,2.0,4737,Manual,Petrol,25495
Volkswagen, Polo,2019.0,1.0,9740,Manual,Petrol,13290
Volkswagen, Polo,2014.0,1.4,27896,Manual,Petrol,7290
Volkswagen, Polo,2017.0,1.2,51531,Manual,Petrol,9542
Ford, Focus,2019.0,1.5,"12,119",Manual,Petrol," 16,655"
Toyota, Aygo,2019.0,1.0,11828,Manual,Petrol,9495
Volkswagen, Polo,2014.0,1.2,25446,Manual,Petrol,7440
Skoda, Kamiq,2020.0,1.5,5000,Automatic,Petrol,19790
Vauxhall, Corsa,2016.0,1.4,43154,Manual,Petrol,6995
Audi,A1,2014.0,1.4,34315,Manual,Petrol,11000
Volkswagen, Golf,2017.0,1.0,11535,Manual,Petrol,12799
BMW,8 Series,2020.0,3.0,4500,Semi-Auto,Diesel,74995
Toyota, Auris,2016.0,1.8,33371,Automatic,Hybrid,11995
BMW,3 Series,2016.0,3.0,54584,Semi-Auto,Diesel,17391
Hyundai,I10,2014.0,1.2,61825,Manual,Petrol,5000
Audi,A6,2016.0,2.0,33182,Manual,Diesel,17998
Volkswagen, Passat,2018.0,1.4,20602,Semi-Auto,Petrol,15390
Ford, EcoSport,2017.0,1.5,19190,Manual,Diesel,10000
Volkswagen, Up,2013.0,1.0,39337,Manual,Petrol,6500
Hyundai, Santa Fe,2014.0,2.2,49216,Semi-Auto,Diesel,12891
BMW,3 Series,2019.0,2.0,11439,Semi-Auto,Petrol,27285
BMW,X1,2017.0,2.0,6391,Automatic,Diesel,20489
Hyundai,I10,2018.0,1.0,5703,Manual,Petrol,7690
Volkswagen, Golf,2016.0,1.6,49933,Manual,Diesel,9995
Audi,Q2,2017.0,1.4,23496,Semi-Auto,Petrol,17481
Hyundai, Tucson,2017.0,1.7,41684,Semi-Auto,Diesel,14495
Skoda, Fabia,2017.0,1.2,31625,Manual,Petrol,8200
Mercedes, X-CLASS,2019.0,2.3,2746,Automatic,Diesel,28950
Volkswagen, T-Roc,2019.0,2.0,100,Manual,Diesel,19990
Mercedes, C Class,2019.0,3.0,4887,Semi-Auto,Petrol,44980
Volkswagen, Passat,2016.0,2.0,98000,Automatic,Diesel,9791
Mercedes, A Class,2020.0,1.3,1550,Semi-Auto,Petrol,27346
Audi,A3,2016.0,1.4,21540,Manual,Petrol,16755
BMW,1 Series,2015.0,2.0,40960,Automatic,Diesel,14800
Mercedes, C Class,2018.0,2.0,8400,Automatic,Diesel,27990
Ford, Focus,2018.0,1.5,12502,Manual,Diesel,13698
Volkswagen, Tiguan Allspace,2019.0,2.0,8001,Semi-Auto,Diesel,25240
Volkswagen, T-Cross,2019.0,1.0,2575,Manual,Petrol,18222
Mercedes, A Class,2019.0,2.0,2700,Semi-Auto,Petrol,34099
BMW,1 Series,2017.0,3.0,6290,Manual,Petrol,15750
Ford, Focus,2019.0,1.5,"10,503",Manual,Diesel," 18,330"
Volkswagen, Touran,2017.0,1.4,13058,Manual,Petrol,19490
Vauxhall, Mokka X,2017.0,1.6,18264,Manual,Diesel,12998
Skoda, Fabia,2019.0,1.0,9095,Semi-Auto,Petrol,13295
Skoda, Octavia,2016.0,2.0,48088,Semi-Auto,Diesel,13882
Skoda, Kodiaq,2019.0,2.0,9034,Automatic,Diesel,24690
Mercedes, C Class,2019.0,2.0,6200,Semi-Auto,Diesel,30840
Mercedes, C Class,2017.0,2.1,24518,Automatic,Diesel,15999
Mercedes, C Class,2019.0,2.0,11674,Semi-Auto,Diesel,26140
Volkswagen, Golf,2019.0,2.0,2099,Semi-Auto,Diesel,19995
Ford, Focus,2018.0,1.0,13986,Manual,Petrol,14739
Toyota, Prius,2009.0,1.5,40954,Automatic,Hybrid,5750
Volkswagen, Golf,2014.0,1.4,78555,Semi-Auto,Petrol,7795
Ford, Focus,2017.0,1.5,15013,Manual,Diesel,11850
Mercedes, C Class,2019.0,2.0,2440,Semi-Auto,Diesel,33490
Mercedes, C Class,2019.0,2.0,3229,Semi-Auto,Diesel,31480
Volkswagen, Golf,2019.0,1.5,3485,Manual,Petrol,18998
Volkswagen, Scirocco,2018.0,2.0,10416,Manual,Diesel,19500
Vauxhall, Mokka X,2019.0,1.4,10820,Manual,Petrol,13245
Volkswagen, Golf,2019.0,1.5,3512,Manual,Petrol,17356
Vauxhall, Crossland X,2019.0,1.2,15028,Manual,Petrol,10197
BMW,3 Series,2017.0,2.0,20422,Semi-Auto,Diesel,18738
Hyundai, Kona,2019.0,1.6,1391,Automatic,Hybrid,21998
Ford, Focus,2018.0,1.0,11654,Manual,Petrol,11598
Audi,A5,2017.0,3.0,16495,Automatic,Petrol,29082
Ford, Kuga,2017.0,1.5,14119,Automatic,Petrol,14499
Ford, Fiesta,2018.0,1.0,5053,Manual,Petrol,11000
Vauxhall, Corsa,2016.0,1.4,1326,Automatic,Petrol,10498
Audi, TT,2019.0,2.0,2500,Manual,Petrol,26990
Mercedes, E Class,2018.0,3.0,8396,Automatic,Diesel,35995
Mercedes, GLA Class,2016.0,2.1,35787,Automatic,Diesel,16400
Mercedes, A Class,2019.0,1.5,4025,Semi-Auto,Diesel,21999
Vauxhall, Insignia,2017.0,2.8,39450,Manual,Petrol,16399
Skoda, Fabia,2017.0,1.0,5264,Manual,Petrol,7485
Audi,A1,2016.0,1.0,28790,Manual,Petrol,9995
Ford, Kuga,2019.0,1.5,2707,Automatic,Petrol,23400
Ford, Kuga,2019.0,2.0,3214,Semi-Auto,Diesel,21295
Volkswagen, Polo,2019.0,1.0,2500,Manual,Petrol,14900
BMW,3 Series,2020.0,2.0,6,Semi-Auto,Petrol,27999
Audi,A6,2016.0,3.0,25665,Semi-Auto,Diesel,24990
BMW,1 Series,2014.0,2.0,34795,Automatic,Diesel,12000
Volkswagen, Golf,2014.0,2.0,60000,Manual,Petrol,14990
Ford, Ka+,2017.0,1.2,43345,Manual,Petrol,6995
Volkswagen, Polo,2013.0,1.2,68943,Manual,Petrol,4998
Ford, Fiesta,2018.0,1.0,8425,Manual,Petrol,10491
BMW,3 Series,2020.0,2.0,100,Semi-Auto,Diesel,34989
Audi, TT,2016.0,2.0,27097,Manual,Diesel,17000
Audi,A5,2019.0,2.0,4000,Automatic,Petrol,29450
Skoda, Citigo,2017.0,1.0,28971,Manual,Petrol,7599
Vauxhall, Corsa,2017.0,1.4,9832,Manual,Petrol,7500
Ford, Focus,2017.0,2.0,39193,Manual,Diesel,14998
Hyundai, Tucson,2017.0,1.7,15000,Automatic,Diesel,15995
Toyota, Yaris,2016.0,1.3,50980,Manual,Petrol,6987
Toyota, Auris,2018.0,1.8,12548,Automatic,Hybrid,15250
Audi,A4,2016.0,2.0,27961,Manual,Diesel,15499
Toyota, Aygo,2019.0,1.0,860,Manual,Petrol,10000
Volkswagen, T-Roc,2019.0,2.0,3896,Automatic,Diesel,23979
Toyota, C-HR,2017.0,1.2,5656,Manual,Petrol,15999
Volkswagen, Polo,2020.0,1.0,100,Manual,Petrol,13965
Audi,Q5,2018.0,3.0,15387,Semi-Auto,Petrol,38995
Mercedes, GLC Class,2017.0,2.1,20804,Semi-Auto,Diesel,25998
Vauxhall, Corsa,2018.0,1.4,10676,Manual,Petrol,8798
Audi,A5,2015.0,3.0,29084,Automatic,Diesel,18300
Toyota, Aygo,2015.0,1.0,22333,Manual,Petrol,6330
Ford, Fiesta,2013.0,1.0,72551,Manual,Petrol,5999
Audi,A4,2017.0,1.4,50598,Manual,Petrol,12425
Vauxhall, Corsa,2019.0,1.4,406,Manual,Petrol,10990
Skoda, Octavia,2017.0,2.0,29536,Manual,Petrol,15000
Vauxhall, Zafira,2017.0,2.0,43296,Manual,Diesel,10985
BMW,2 Series,2019.0,1.5,1501,Automatic,Hybrid,27995
Mercedes, E Class,2019.0,3.0,1078,Semi-Auto,Petrol,50299
Skoda, Fabia,2018.0,1.0,17000,Manual,Petrol,10295
Volkswagen, Up,2018.0,1.0,6178,Manual,Petrol,9995
BMW,7 Series,2017.0,3.0,34017,Semi-Auto,Diesel,26998
Ford, Focus,2009.0,1.6,85000,Manual,Petrol,2499
Skoda, Octavia,2018.0,2.0,38025,Semi-Auto,Diesel,17490
BMW,X3,2019.0,2.0,9053,Semi-Auto,Diesel,31450
Mercedes, E Class,2019.0,2.0,7686,Semi-Auto,Diesel,30879
Toyota,RAV4,2017.0,2.0,25271,Manual,Diesel,16500
