Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Ford, Kuga,2017.0,2.0,22814,Manual,Diesel,15998
Vauxhall, Insignia,2018.0,1.6,24196,Manual,Diesel,12591
Ford, Fiesta,2019.0,1.0,8732,Manual,Petrol,12999
Mercedes, C Class,2018.0,2.0,16500,Automatic,Petrol,23790
Vauxhall, Mokka X,2016.0,1.4,25000,Automatic,Petrol,11995
Volkswagen, Golf,2017.0,2.0,44839,Manual,Diesel,17675
Vauxhall, Insignia,2019.0,1.6,8296,Manual,Diesel,17530
BMW,3 Series,2019.0,2.0,2203,Semi-Auto,Petrol,29530
Vauxhall, Insignia,2018.0,0.0,9633,Manual,Petrol,17000
Volkswagen, Passat,2019.0,2.0,5000,Manual,Diesel,26250
BMW,5 Series,2015.0,2.0,73227,Manual,Diesel,10400
Volkswagen, Tiguan,2019.0,2.0,8500,Automatic,Diesel,32000
Ford, Focus,2009.0,2.0,50975,Manual,Diesel,3575
Hyundai, Kona,2018.0,1.0,11421,Manual,Petrol,15000
Audi,A3,2014.0,2.0,93060,Manual,Diesel,9795
Vauxhall, Zafira,2015.0,2.0,43823,Automatic,Diesel,8300
Mercedes, C Class,2019.0,1.5,12810,Semi-Auto,Petrol,25980
Hyundai,I30,2009.0,1.6,105863,Manual,Petrol,2699
Vauxhall, Corsa,2015.0,1.3,31183,Manual,Diesel,6890
Ford, Focus,2016.0,2.0,41148,Manual,Petrol,14499
Audi,A3,2016.0,2.0,76000,Automatic,Diesel,10470
Ford, Fiesta,2016.0,1.0,32268,Manual,Petrol,8105
Volkswagen, Golf,2014.0,2.0,67000,Automatic,Diesel,11995
Vauxhall, Agila,2009.0,1.2,62000,Manual,Petrol,2995
BMW,5 Series,2019.0,2.0,20789,Automatic,Petrol,21000
Mercedes, C Class,2019.0,3.0,7749,Semi-Auto,Petrol,40749
Ford, Kuga,2015.0,2.0,77251,Manual,Diesel,9540
Vauxhall, Mokka X,2017.0,1.4,24256,Manual,Petrol,10491
BMW,5 Series,2014.0,2.0,67068,Automatic,Diesel,11200
Ford, Fiesta,2018.0,1.1,44653,Manual,Petrol,8190
Toyota, Aygo,2018.0,1.0,13482,Manual,Petrol,9070
Ford, Kuga,2018.0,1.5,12125,Manual,Diesel,17500
Mercedes, C Class,2019.0,2.0,14402,Semi-Auto,Diesel,23480
Ford, Fiesta,2015.0,1.2,21309,Manual,Petrol,6970
Volkswagen, Golf,2019.0,2.0,4087,Automatic,Diesel,20386
Vauxhall, Mokka,2016.0,1.4,29707,Manual,Petrol,9591
Audi,A4,2019.0,3.0,3440,Automatic,Diesel,42950
Skoda, Citigo,2018.0,1.0,19001,Manual,Petrol,7800
Volkswagen, Golf,2016.0,2.0,63995,Automatic,Diesel,13000
Ford, Focus,2018.0,1.0,10040,Manual,Petrol,13399
Vauxhall, Meriva,2017.0,1.4,9985,Manual,Petrol,6990
Ford, Fiesta,2017.0,1.2,16000,Manual,Petrol,8800
Volkswagen, Polo,2016.0,1.0,20933,Manual,Petrol,8499
Volkswagen, Sharan,2019.0,1.4,15772,Manual,Petrol,18998
BMW,2 Series,2019.0,2.0,5215,Automatic,Petrol,22516
Volkswagen, Touran,2016.0,1.6,49241,Semi-Auto,Diesel,14495
Toyota, Yaris,2016.0,1.3,9000,Manual,Petrol,8950
Ford, Kuga,2019.0,2.0,10105,Semi-Auto,Diesel,23499
Ford, Fiesta,2015.0,1.0,45000,Manual,Petrol,7995
Skoda, Fabia,2017.0,1.0,10610,Manual,Petrol,7600
Mercedes, A Class,2019.0,1.5,2106,Semi-Auto,Diesel,24299
Skoda, Superb,2019.0,2.0,9901,Semi-Auto,Diesel,26990
Vauxhall, Corsa,2019.0,1.4,1375,Manual,Petrol,10490
Vauxhall, Adam,2017.0,1.4,22728,Manual,Petrol,7717
Vauxhall, Corsa,2015.0,1.2,11486,Manual,Petrol,6498
Volkswagen, Tiguan,2017.0,2.0,38329,Manual,Diesel,16491
BMW,4 Series,2014.0,2.0,68000,Manual,Diesel,12199
Volkswagen, Scirocco,2016.0,2.0,37433,Manual,Petrol,13499
Skoda, Kodiaq,2019.0,2.0,13263,Automatic,Diesel,23991
Mercedes, GLA Class,2019.0,2.1,2058,Semi-Auto,Diesel,25399
Vauxhall, Adam,2017.0,1.2,10557,Manual,Petrol,7450
Skoda, Scala,2019.0,1.0,3250,Manual,Petrol,14895
Volkswagen, Polo,2013.0,1.2,42140,Manual,Petrol,6290
Mercedes, CLS Class,2016.0,2.1,35825,Semi-Auto,Diesel,19749
Skoda, Superb,2017.0,2.0,20098,Automatic,Diesel,15400
BMW,1 Series,2016.0,2.0,24592,Automatic,Diesel,12700
Volkswagen, Golf,2020.0,1.5,10,Manual,Petrol,21690
Volkswagen, Golf,2014.0,1.6,33765,Manual,Diesel,8891
Mercedes, CL Class,2020.0,1.3,1000,Semi-Auto,Petrol,27779
Toyota, Aygo,2019.0,1.0,4535,Manual,Petrol,9330
Ford, Fiesta,2017.0,1.0,27133,Semi-Auto,Petrol,9250
Mercedes, C Class,2019.0,2.0,7721,Semi-Auto,Petrol,27000
Volkswagen, Golf,2019.0,2.0,9290,Semi-Auto,Petrol,29500
Mercedes, A Class,2019.0,2.0,5976,Automatic,Diesel,25399
Mercedes, GLA Class,2016.0,2.1,29593,Automatic,Diesel,17995
Hyundai,I10,2018.0,1.2,8033,Semi-Auto,Petrol,10442
Ford, Kuga,2016.0,2.0,33698,Semi-Auto,Diesel,13200
BMW,3 Series,2017.0,2.0,30355,Semi-Auto,Diesel,18998
Ford, Kuga,2019.0,2.0,5900,Manual,Diesel,21999
Ford, Kuga,2015.0,2.0,62284,Manual,Diesel,12470
Ford, Ka+,2018.0,1.2,15472,Manual,Petrol,6990
Audi,A3,2015.0,2.0,61335,Manual,Diesel,10280
Ford, Fiesta,2017.0,1.0,17466,Manual,Petrol,8470
Volkswagen, Golf,2016.0,2.0,49222,Manual,Diesel,10200
Ford, Ka+,2017.0,1.2,23065,Manual,Petrol,7495
Mercedes, GLA Class,2018.0,2.1,19004,Semi-Auto,Diesel,20911
Ford, EcoSport,2019.0,1.0,5099,Manual,Petrol,15985
Audi,A8,2015.0,3.0,54174,Semi-Auto,Diesel,19499
Hyundai, Kona,2019.0,1.0,1442,Manual,Petrol,15995
Hyundai,I30,2019.0,2.0,1600,Manual,Petrol,24990
Ford, Fiesta,2016.0,1.0,16389,Manual,Petrol,10498
Mercedes, E Class,2019.0,2.0,14207,Semi-Auto,Diesel,24749
Audi,Q2,2019.0,2.0,156,Semi-Auto,Diesel,26998
Audi,A6,2019.0,2.0,8598,Semi-Auto,Diesel,29995
Volkswagen, Polo,2020.0,1.0,2000,Semi-Auto,Petrol,19950
Mercedes, C Class,2017.0,2.1,37778,Automatic,Diesel,17795
Skoda, Fabia,2018.0,1.0,11103,Semi-Auto,Petrol,10895
Audi,Q3,2020.0,1.5,500,Manual,Petrol,32990
BMW,3 Series,2019.0,2.0,5000,Manual,Diesel,29998
Mercedes, CL Class,2020.0,2.0,1000,Semi-Auto,Diesel,30389
Volkswagen, Polo,2018.0,1.0,14152,Manual,Petrol,12490
Hyundai, Ioniq,2018.0,1.6,16046,Automatic,Hybrid,16498
Skoda, Fabia,2017.0,1.2,34503,Manual,Petrol,8350
Vauxhall, Mokka X,2018.0,1.4,32062,Manual,Petrol,10890
Mercedes, C Class,2019.0,2.0,8439,Automatic,Diesel,28880
Volkswagen, Polo,2019.0,1.6,12662,Manual,Diesel,12700
Mercedes, A Class,2019.0,1.3,4899,Semi-Auto,Petrol,24000
Audi,A1,2016.0,1.4,28760,Manual,Petrol,10600
BMW,X1,2019.0,2.0,3333,Semi-Auto,Diesel,29999
Ford, Ka+,2019.0,1.2,1157,Manual,Petrol,11140
BMW,5 Series,2019.0,3.0,15,Semi-Auto,Diesel,35475
Vauxhall, Mokka X,2018.0,1.4,11542,Manual,Petrol,12700
BMW,3 Series,2017.0,2.0,27012,Semi-Auto,Diesel,18741
BMW,1 Series,2019.0,2.0,6776,Semi-Auto,Petrol,21145
Audi,Q2,2019.0,1.5,7392,Manual,Petrol,27900
Volkswagen, Touran,2017.0,1.4,18545,Semi-Auto,Petrol,22342
Vauxhall, Astra,2020.0,1.2,1307,Manual,Petrol,15990
Toyota, Auris,2016.0,1.2,22210,Manual,Petrol,9995
Skoda, Fabia,2018.0,0.0,10720,Manual,Petrol,11500
Volkswagen, T-Cross,2020.0,1.6,1500,Manual,Diesel,18790
Volkswagen, Polo,2017.0,1.2,19805,Manual,Petrol,10950
Vauxhall, Corsa,2018.0,1.4,13000,Manual,Petrol,8690
Ford, C-MAX,2017.0,1.0,20784,Manual,Petrol,11300
Hyundai, Tucson,2019.0,1.6,13980,Manual,Petrol,15795
BMW,1 Series,2017.0,3.0,42660,Semi-Auto,Petrol,18980
Ford, EcoSport,2017.0,1.0,29778,Manual,Petrol,9199
BMW,X1,2016.0,2.0,50131,Semi-Auto,Diesel,15995
Ford, Focus,2019.0,1.0,3756,Manual,Petrol,19000
Toyota, Auris,2013.0,1.6,79304,Manual,Petrol,5995
Mercedes, C Class,2019.0,2.0,5789,Semi-Auto,Diesel,28999
Volkswagen, Arteon,2018.0,2.0,23000,Semi-Auto,Diesel,22490
Mercedes, B Class,2019.0,1.3,11706,Automatic,Petrol,22096
Volkswagen, Tiguan,2017.0,2.0,41243,Semi-Auto,Diesel,22990
Volkswagen, Passat,2017.0,1.4,27578,Semi-Auto,Hybrid,19995
BMW,X1,2019.0,2.0,1000,Manual,Diesel,28780
Audi, TT,2020.0,2.0,5515,Semi-Auto,Petrol,29970
Mercedes, C Class,2019.0,2.0,2303,Semi-Auto,Petrol,29849
Vauxhall, Astra,2018.0,1.4,18877,Semi-Auto,Petrol,13995
Hyundai, Tucson,2017.0,1.6,19099,Semi-Auto,Petrol,17095
Toyota, Yaris,2014.0,1.5,49628,Automatic,Hybrid,10495
Volkswagen, Tiguan,2017.0,2.0,38170,Manual,Diesel,15499
Ford, Ka+,2018.0,1.2,27760,Manual,Petrol,6950
Volkswagen, Polo,2018.0,1.0,18584,Manual,Petrol,12495
Skoda, Superb,2017.0,2.0,23890,Semi-Auto,Petrol,20110
Volkswagen, Tiguan,2013.0,2.0,56933,Manual,Diesel,9771
Hyundai,I20,2017.0,1.2,23000,Manual,Petrol,9295
Volkswagen, Golf,2013.0,1.4,36600,Manual,Petrol,9995
Volkswagen, Up,2017.0,1.0,5037,Automatic,Petrol,8500
BMW,X2,2019.0,2.0,2198,Semi-Auto,Petrol,27806
Mercedes, B Class,2014.0,1.8,63878,Automatic,Diesel,9499
Vauxhall, Mokka X,2016.0,1.4,19000,Semi-Auto,Petrol,12295
Ford, Fiesta,2019.0,1.0,11363,Manual,Petrol,14495
Audi,A1,2018.0,1.4,15405,Manual,Petrol,15800
BMW,1 Series,2016.0,2.0,18457,Semi-Auto,Diesel,18112
Skoda, Yeti Outdoor,2014.0,2.0,22555,Manual,Diesel,12985
Volkswagen, Passat,2016.0,2.0,28179,Automatic,Diesel,15299
Hyundai,I10,2017.0,1.2,13799,Semi-Auto,Petrol,10795
Ford, Fiesta,2017.0,1.0,8676,Manual,Petrol,8450
Hyundai, Kona,2018.0,1.0,21716,Manual,Petrol,13326
Mercedes, C Class,2019.0,2.0,9959,Semi-Auto,Diesel,29799
Audi,A3,2015.0,2.0,23768,Semi-Auto,Diesel,16396
Audi,A3,2016.0,1.4,29706,Manual,Petrol,15492
Volkswagen, Tiguan,2015.0,2.0,72414,Manual,Diesel,10500
BMW,3 Series,2015.0,3.0,28321,Semi-Auto,Diesel,16698
Ford, Focus,2017.0,1.5,15417,Manual,Diesel,11798
Volkswagen, Passat,2015.0,2.0,41588,Automatic,Diesel,13000
Vauxhall, Insignia,2017.0,2.0,21541,Manual,Diesel,11995
Volkswagen, Polo,2019.0,1.0,1984,Manual,Petrol,14485
Audi,Q3,2017.0,1.4,19416,Semi-Auto,Petrol,19242
Hyundai, Tucson,2019.0,1.6,100,Manual,Petrol,20990
Skoda, Scala,2019.0,1.0,1000,Manual,Petrol,14995
Volkswagen, Golf,2016.0,2.0,19425,Semi-Auto,Petrol,18400
BMW,X2,2019.0,2.0,5321,Semi-Auto,Diesel,28780
Volkswagen, Golf,2020.0,1.5,1437,Semi-Auto,Hybrid,22990
Mercedes, A Class,2019.0,1.3,200,Semi-Auto,Petrol,25980
Audi,A6,2019.0,2.0,6000,Automatic,Diesel,27990
Toyota,RAV4,2016.0,2.0,26650,Automatic,Petrol,17695
Ford, Fiesta,2016.0,1.0,12107,Manual,Petrol,10000
Volkswagen, Golf,2015.0,1.4,8611,Manual,Petrol,12160
Hyundai, Tucson,2009.0,2.0,93890,Manual,Diesel,3885
Vauxhall, Corsa,2018.0,1.4,16734,Manual,Petrol,9000
Mercedes, M Class,2013.0,2.1,56164,Automatic,Diesel,15250
Audi,Q3,2019.0,2.0,2743,Semi-Auto,Petrol,32490
Mercedes, A Class,2018.0,1.5,9122,Automatic,Diesel,19385
Vauxhall, Mokka X,2019.0,1.4,9478,Manual,Petrol,14000
BMW,1 Series,2019.0,1.5,12845,Manual,Petrol,20875
Audi,Q3,2016.0,2.0,46491,Manual,Diesel,13890
Skoda, Superb,2018.0,2.0,4067,Manual,Diesel,19275
Mercedes, GLC Class,2016.0,2.1,34358,Semi-Auto,Diesel,26001
Hyundai,I10,2020.0,1.0,500,Manual,Petrol,12495
Skoda, Octavia,2019.0,1.0,3919,Automatic,Petrol,15595
Vauxhall, Astra,2016.0,1.6,49952,Manual,Diesel,7250
Mercedes, E Class,2019.0,2.0,14188,Semi-Auto,Diesel,28500
Mercedes, A Class,2019.0,1.3,6153,Automatic,Petrol,22625
Ford, Focus,2017.0,2.0,34702,Manual,Diesel,15495
Hyundai,I10,2017.0,1.2,25878,Manual,Petrol,7998
Audi,A5,2017.0,2.0,10490,Automatic,Diesel,24490
Vauxhall, Mokka,2017.0,1.4,43730,Manual,Petrol,11995
Ford, Focus,2019.0,1.0,8581,Manual,Petrol,15795
BMW,3 Series,2013.0,2.0,36494,Manual,Diesel,10480
Mercedes, SL CLASS,2019.0,3.0,670,Semi-Auto,Petrol,49299
Toyota, Yaris,2017.0,1.5,16089,Automatic,Hybrid,12290
Toyota, C-HR,2018.0,1.8,16809,Automatic,Hybrid,23500
Ford, Fiesta,2018.0,1.0,10964,Manual,Petrol,10495
Mercedes, A Class,2018.0,1.6,14291,Automatic,Petrol,18470
Volkswagen, Touareg,2017.0,3.0,26886,Semi-Auto,Diesel,25985
Skoda, Octavia,2019.0,2.0,9758,Semi-Auto,Diesel,15950
Audi,Q3,2016.0,2.0,16945,Manual,Diesel,20485
BMW,X1,2014.0,2.0,58630,Manual,Diesel,10298
Volkswagen, Touareg,2016.0,3.0,49437,Semi-Auto,Diesel,21645
Mercedes, X-CLASS,2019.0,2.3,8100,Automatic,Diesel,26000
Audi,Q7,2019.0,3.0,4000,Semi-Auto,Diesel,54495
Skoda, Fabia,2020.0,1.0,1500,Manual,Petrol,12000
Mercedes, A Class,2017.0,1.5,24391,Semi-Auto,Diesel,14495
Volkswagen, Polo,2014.0,1.0,42000,Manual,Petrol,6950
BMW,X5,2019.0,3.0,2308,Automatic,Diesel,44266
Vauxhall, Mokka,2015.0,1.4,37524,Manual,Petrol,9600
Ford, Focus,2019.0,1.0,6855,Manual,Petrol,15995
Ford, Kuga,2019.0,2.0,4901,Automatic,Diesel,25000
Audi,A1,2015.0,1.6,21769,Manual,Diesel,11786
Mercedes, V Class,2019.0,2.2,3337,Semi-Auto,Diesel,44999
Audi,Q5,2015.0,2.0,48540,Semi-Auto,Petrol,18950
BMW,1 Series,2019.0,1.5,4710,Manual,Petrol,22280
Vauxhall, GTC,2017.0,1.4,19000,Manual,Petrol,10795
Hyundai,I10,2016.0,1.2,7600,Manual,Petrol,8250
Mercedes, A Class,2019.0,1.3,66,Manual,Petrol,22799
Ford, Mondeo,2015.0,2.0,90000,Manual,Diesel,7991
Mercedes, E Class,2018.0,2.0,3421,Semi-Auto,Diesel,29980
Vauxhall, Corsa,2018.0,1.4,15506,Manual,Petrol,8490
Volkswagen, Touareg,2019.0,3.0,6896,Semi-Auto,Diesel,39995
Audi,A3,2018.0,1.5,13636,Automatic,Petrol,22000
Volkswagen, Polo,2014.0,1.2,51000,Semi-Auto,Petrol,7995
Ford, Kuga,2019.0,2.0,10188,Manual,Diesel,19795
Skoda, Yeti Outdoor,2017.0,1.2,21650,Automatic,Petrol,13550
Ford, Grand C-MAX,2017.0,1.0,11286,Manual,Petrol,13500
Mercedes, GLC Class,2019.0,2.1,10959,Semi-Auto,Diesel,31980
Mercedes, C Class,2017.0,2.1,59038,Manual,Diesel,14698
Ford, Ka+,2018.0,1.2,11931,Manual,Petrol,8290
Hyundai, Tucson,2017.0,1.7,12239,Manual,Diesel,12398
Volkswagen, Golf,2020.0,2.0,5000,Automatic,Other,35789
Mercedes, E Class,2019.0,2.0,6184,Semi-Auto,Diesel,27316
Vauxhall, Corsa,2013.0,1.2,39000,Manual,Petrol,4995
Mercedes, GLC Class,2016.0,2.1,28647,Automatic,Diesel,23500
Volkswagen, Golf,2016.0,2.0,22474,Manual,Diesel,16998
Hyundai, Kona,2019.0,1.0,9829,Manual,Petrol,14298
Mercedes, GLC Class,2019.0,2.0,5401,Semi-Auto,Diesel,39200
Vauxhall, Corsa,2017.0,1.4,16424,Manual,Petrol,7998
Audi,A4,2014.0,2.0,67054,Manual,Diesel,9995
Audi,Q7,2016.0,3.0,48322,Semi-Auto,Diesel,32989
Skoda, Fabia,2017.0,1.0,3700,Semi-Auto,Petrol,11650
Ford, Fiesta,2016.0,1.0,24220,Manual,Petrol,8250
Audi,A4,2019.0,2.0,3500,Automatic,Diesel,32991
BMW,2 Series,2017.0,2.0,27997,Semi-Auto,Diesel,17998
Ford, Focus,2017.0,2.0,17449,Manual,Petrol,17250
Volkswagen, Scirocco,2012.0,2.0,68580,Manual,Petrol,8990
Volkswagen, Jetta,2015.0,2.0,59854,Manual,Diesel,8498
Toyota, Corolla,2020.0,2.0,3390,Automatic,Hybrid,27893
Audi,Q8,2020.0,3.0,1500,Semi-Auto,Diesel,61795
Audi,A1,2016.0,1.0,30000,Manual,Petrol,9999
Vauxhall, Mokka,2016.0,1.6,32239,Manual,Diesel,9298
Mercedes, GLC Class,2019.0,4.0,5500,Automatic,Petrol,67980
Audi,A5,2019.0,2.0,4520,Semi-Auto,Petrol,30719
Vauxhall, Astra,2017.0,1.6,21922,Manual,Diesel,9498
Volkswagen, Polo,2018.0,1.0,25000,Semi-Auto,Petrol,12500
Ford, Kuga,2017.0,1.5,26097,Manual,Diesel,14995
Mercedes, GLC Class,2016.0,2.1,18773,Semi-Auto,Diesel,28798
Ford, Fiesta,2018.0,1.0,46240,Manual,Petrol,9990
Volkswagen, Tiguan,2019.0,2.0,11,Manual,Diesel,21490
BMW,1 Series,2016.0,1.5,36240,Manual,Diesel,10499
Hyundai,IX35,2013.0,1.7,31643,Manual,Diesel,7495
Ford, Ka+,2017.0,1.2,7394,Manual,Petrol,6990
Vauxhall, Astra,2015.0,1.6,36694,Manual,Petrol,7361
Vauxhall, Grandland X,2020.0,1.2,10,Automatic,Petrol,22750
Vauxhall, Corsa,2016.0,1.4,17366,Manual,Petrol,7680
Mercedes, A Class,2019.0,4.0,6807,Semi-Auto,Petrol,105000
Mercedes, C Class,2019.0,2.0,6004,Semi-Auto,Diesel,27950
Mercedes, C Class,2016.0,2.0,15804,Semi-Auto,Hybrid,21698
Mercedes, C Class,2019.0,2.0,1550,Automatic,Diesel,30675
Audi,A4,2017.0,1.4,26650,Manual,Petrol,20000
Volkswagen, Golf,2014.0,2.0,45064,Semi-Auto,Diesel,13270
Vauxhall, Mokka X,2018.0,1.4,16848,Manual,Petrol,12298
Toyota, Aygo,2016.0,1.0,15735,Manual,Petrol,6230
Vauxhall, Viva,2016.0,1.0,30254,Manual,Petrol,5999
Hyundai, Santa Fe,2016.0,2.2,28000,Semi-Auto,Diesel,20495
Volkswagen, Golf,2016.0,2.0,22817,Semi-Auto,Petrol,19681
Hyundai, Ioniq,2018.0,1.6,6308,Automatic,Hybrid,16998
Ford, Focus,2017.0,2.0,24399,Manual,Petrol,16958
Mercedes, GLC Class,2017.0,2.1,16907,Automatic,Diesel,27700
Volkswagen, Golf,2012.0,2.0,90890,Manual,Diesel,7995
Volkswagen, Touran,2017.0,1.6,10604,Semi-Auto,Diesel,19290
Ford, Focus,2019.0,1.5,10916,Manual,Diesel,15860
Skoda, Octavia,2017.0,1.5,21800,Manual,Petrol,11750
Vauxhall, Astra,2016.0,1.6,30918,Manual,Diesel,8950
Hyundai, Tucson,2019.0,1.6,6692,Semi-Auto,Petrol,18290
Vauxhall, Meriva,2017.0,1.4,17229,Manual,Petrol,7999
Volkswagen, Golf,2019.0,1.5,6158,Manual,Petrol,17298
Volkswagen, Polo,2017.0,1.2,14986,Manual,Petrol,10200
Audi,A1,2016.0,1.4,35500,Automatic,Petrol,13650
Volkswagen, Touareg,2020.0,3.0,4100,Semi-Auto,Diesel,51490
Volkswagen, Polo,2010.0,1.4,55474,Manual,Petrol,5299
Mercedes, B Class,2017.0,1.6,8645,Semi-Auto,Petrol,17490
Vauxhall, Mokka,2016.0,1.4,11337,Manual,Petrol,10891
Volkswagen, Up,2016.0,1.0,30388,Manual,Petrol,6600
Ford, EcoSport,2019.0,1.0,1746,Manual,Petrol,18122
Skoda, Karoq,2018.0,1.0,28241,Manual,Petrol,18125
BMW,3 Series,2017.0,2.0,33384,Semi-Auto,Hybrid,18298
Volkswagen, Golf,2016.0,2.0,43308,Semi-Auto,Diesel,16298
BMW,3 Series,2018.0,2.0,17892,Semi-Auto,Diesel,20000
Ford, Mondeo,2016.0,2.0,35437,Manual,Diesel,11995
Mercedes, B Class,2019.0,1.3,18520,Automatic,Petrol,21326
Mercedes, C Class,2019.0,2.0,2850,Automatic,Petrol,33000
Mercedes, GLC Class,2016.0,2.1,30162,Semi-Auto,Diesel,22998
Mercedes, CL Class,2016.0,2.1,42473,Manual,Diesel,17299
Skoda, Superb,2019.0,2.0,9890,Semi-Auto,Petrol,28500
Ford, Fiesta,2019.0,1.0,8383,Semi-Auto,Petrol,16299
Hyundai,I10,2012.0,1.2,56582,Manual,Petrol,3799
Vauxhall, Corsa,2017.0,1.4,9978,Manual,Petrol,8499
Audi,A7,2019.0,3.0,7968,Semi-Auto,Diesel,37950
Mercedes, GLA Class,2015.0,2.1,23432,Automatic,Diesel,18902
Audi,A5,2019.0,2.0,1000,Automatic,Petrol,31995
Vauxhall, Insignia,2018.0,1.6,21449,Manual,Diesel,13790
Ford, Kuga,2018.0,1.5,17500,Manual,Diesel,15699
Vauxhall, Corsa,2009.0,1.2,51000,Manual,Petrol,3195
Toyota, Yaris,2016.0,1.5,10924,Automatic,Hybrid,13995
BMW,M4,2020.0,3.0,7,Semi-Auto,Petrol,49490
BMW,X2,2019.0,2.0,2949,Semi-Auto,Diesel,28490
Audi,Q7,2013.0,3.0,79000,Automatic,Diesel,19950
BMW,1 Series,2018.0,2.0,14449,Automatic,Diesel,19995
Volkswagen, Golf,2019.0,1.5,13452,Manual,Petrol,17298
Volkswagen, Polo,2012.0,1.4,41515,Manual,Petrol,6899
Vauxhall, Astra,2016.0,1.4,27000,Manual,Petrol,8377
Mercedes, A Class,2017.0,1.6,13027,Manual,Petrol,15599
Audi,A3,2017.0,2.0,21350,Semi-Auto,Petrol,25999
Volkswagen, Polo,2019.0,1.0,3000,Manual,Petrol,14500
Mercedes, C Class,2019.0,2.0,3414,Semi-Auto,Petrol,34399
BMW,3 Series,2011.0,3.0,73000,Automatic,Diesel,10490
Ford, Focus,2015.0,1.0,36462,Manual,Petrol,7498
Skoda, Karoq,2019.0,1.6,11899,Automatic,Diesel,19995
Skoda, Octavia,2018.0,2.0,20045,Manual,Diesel,16995
Audi,Q5,2018.0,2.0,11000,Semi-Auto,Petrol,31900
Ford, EcoSport,2017.0,1.5,19123,Manual,Petrol,8891
Volkswagen, Golf,2019.0,1.5,7844,Manual,Petrol,17298
Volkswagen, T-Roc,2019.0,1.6,2397,Manual,Diesel,21650
Vauxhall, Adam,2019.0,1.2,3455,Manual,Petrol,10495
Mercedes, C Class,2017.0,2.0,37564,Semi-Auto,Hybrid,17999
Volkswagen, Tiguan,2017.0,2.0,15484,Semi-Auto,Petrol,25999
Toyota, Aygo,2014.0,1.0,69269,Manual,Petrol,2991
Mercedes, C Class,2019.0,2.0,10021,Semi-Auto,Diesel,28950
Volkswagen, Passat,2019.0,1.5,3135,Semi-Auto,Petrol,22998
BMW,2 Series,2016.0,3.0,24000,Manual,Petrol,16490
Ford, Kuga,2017.0,1.5,17453,Manual,Diesel,14995
Audi,A5,2016.0,2.0,31901,Semi-Auto,Petrol,21111
Hyundai,I10,2019.0,1.2,16605,Semi-Auto,Petrol,10349
Audi,A1,2015.0,2.0,58223,Manual,Petrol,14180
Vauxhall, Astra,2015.0,2.0,38050,Manual,Diesel,7500
Mercedes, SL CLASS,2017.0,3.0,3746,Semi-Auto,Petrol,41612
Ford, Kuga,2018.0,1.5,10356,Manual,Petrol,14500
Skoda, Citigo,2015.0,1.0,23991,Manual,Petrol,5750
Skoda, Kodiaq,2019.0,1.5,1010,Semi-Auto,Petrol,28295
Audi,A6,2016.0,2.0,39990,Semi-Auto,Diesel,18995
Audi,A1,2018.0,1.4,6500,Manual,Petrol,15490
BMW,5 Series,2014.0,2.0,68000,Automatic,Diesel,12490
Volkswagen, Golf,2018.0,1.0,32808,Manual,Petrol,12200
Volkswagen, Scirocco,2014.0,2.0,60680,Manual,Diesel,9391
Audi,A6,2015.0,2.0,61176,Manual,Diesel,14000
Ford, Fiesta,2017.0,1.0,20458,Manual,Petrol,10490
Ford, Fiesta,2018.0,1.0,17076,Manual,Petrol,11460
Volkswagen, Up,2019.0,1.0,1445,Manual,Petrol,8490
Volkswagen, Tiguan,2020.0,2.0,896,Manual,Diesel,33999
Audi, TT,2017.0,2.0,15996,Semi-Auto,Petrol,26950
Ford, B-MAX,2013.0,1.4,15897,Manual,Petrol,6700
Audi,A6,2016.0,2.0,53531,Automatic,Diesel,16999
Volkswagen, Arteon,2019.0,2.0,5851,Semi-Auto,Diesel,24985
Mercedes, C Class,2018.0,2.0,32840,Manual,Petrol,13300
Hyundai, Ioniq,2017.0,1.6,20257,Automatic,Hybrid,16491
Vauxhall, Insignia,2018.0,2.0,27581,Automatic,Diesel,15801
Vauxhall, Corsa,2019.0,1.4,14114,Manual,Petrol,9600
Volkswagen, Polo,2018.0,1.0,10500,Manual,Petrol,11789
Ford, Edge,2018.0,2.0,9412,Semi-Auto,Diesel,24000
Vauxhall, Adam,2019.0,1.2,20,Manual,Petrol,10495
Audi,Q5,2017.0,2.0,13255,Semi-Auto,Petrol,31990
Vauxhall, Astra,2013.0,1.4,26273,Manual,Petrol,6180
Volkswagen, Polo,2017.0,1.0,43793,Manual,Petrol,8999
Mercedes, CL Class,2018.0,2.1,2628,Semi-Auto,Diesel,19589
Audi,Q2,2017.0,1.4,23496,Semi-Auto,Petrol,17481
Toyota, Aygo,2017.0,1.0,16511,Manual,Petrol,6995
BMW,8 Series,2019.0,3.0,5441,Semi-Auto,Diesel,59990
BMW,M4,2015.0,3.0,27489,Manual,Petrol,27590
Vauxhall, Corsa,2019.0,1.4,4511,Manual,Petrol,9699
Ford, Focus,2018.0,1.0,27494,Manual,Petrol,12298
Ford, Mondeo,2015.0,2.0,52000,Manual,Diesel,9490
Vauxhall, Insignia,2018.0,1.5,34855,Manual,Petrol,12999
Mercedes, CLA Class,2014.0,2.1,45000,Automatic,Diesel,15990
Volkswagen, Polo,2019.0,1.0,7570,Manual,Petrol,11995
